pr_number,id,author,state,body,createdAt
13350,PRR_kwDOCCum186qAV6F,coderabbitai,COMMENTED,"**Actionable comments posted: 0**

<details>
<summary>🧹 Nitpick comments (1)</summary><blockquote>

<details>
<summary>packages/runtime-core/src/components/Teleport.ts (1)</summary><blockquote>

`170-170`: **Consider using assignment to undefined instead of delete.**

The `delete` operator can have performance implications, as flagged by the static analysis tool. Consider using `n2.el!.__isMounted = undefined` instead, which achieves similar semantics but with better performance characteristics.


```diff
-          delete n2.el!.__isMounted
+          n2.el!.__isMounted = undefined
```

<details>
<summary>🧰 Tools</summary>

<details>
<summary>🪛 Biome (1.9.4)</summary>

[error] 170-170: Avoid the delete operator which can impact performance.

Unsafe fix: Use an undefined assignment instead.


(lint/performance/noDelete)

</details>

</details>

</blockquote></details>

</blockquote></details>

<details>
<summary>📜 Review details</summary>

**Configuration used: CodeRabbit UI**
**Review profile: CHILL**
**Plan: Pro**
**Cache: Disabled due to data retention organization setting**
**Knowledge Base: Disabled due to data retention organization setting**


<details>
<summary>📥 Commits</summary>

Reviewing files that changed from the base of the PR and between 8c0d9e98ee1e9804b071aed2461aa0fb43c71ab6 and 034d1fcff819626d38cbef95180861e9c64f1473.

</details>

<details>
<summary>📒 Files selected for processing (2)</summary>

* `packages/runtime-core/__tests__/components/Teleport.spec.ts` (2 hunks)
* `packages/runtime-core/src/components/Teleport.ts` (1 hunks)

</details>

<details>
<summary>🚧 Files skipped from review as they are similar to previous changes (1)</summary>

* packages/runtime-core/__tests__/components/Teleport.spec.ts

</details>

<details>
<summary>🧰 Additional context used</summary>

<details>
<summary>🧬 Code Graph Analysis (1)</summary>

<details>
<summary>packages/runtime-core/src/components/Teleport.ts (1)</summary><blockquote>

<details>
<summary>packages/runtime-core/src/renderer.ts (1)</summary>

* `queuePostRenderEffect` (286-295)

</details>

</blockquote></details>

</details><details>
<summary>🪛 Biome (1.9.4)</summary>

<details>
<summary>packages/runtime-core/src/components/Teleport.ts</summary>

[error] 170-170: Avoid the delete operator which can impact performance.

Unsafe fix: Use an undefined assignment instead.


(lint/performance/noDelete)

</details>

</details>

</details>

<details>
<summary>⏰ Context from checks skipped due to timeout of 90000ms (4)</summary>

* GitHub Check: Redirect rules
* GitHub Check: Header rules
* GitHub Check: Pages changed
* GitHub Check: test / e2e-test

</details>

<details>
<summary>🔇 Additional comments (2)</summary><blockquote>

<details>
<summary>packages/runtime-core/src/components/Teleport.ts (2)</summary>

`167-167`: **Good addition of explicit initialization flag.**

This explicitly sets the `__isMounted` flag to false before queueing the post-render effect, making the mounting state tracking clearer. This helps ensure the deferred teleport knows its initial state before any updates occur.

---

`176-176`: **Improved condition for deferred teleport processing.**

The updated condition now explicitly checks both that the teleport is deferred AND that it hasn't been mounted yet (`__isMounted === false`). This correctly handles the case where updates might occur before the teleport has fully mounted.


I recommend adding a comment explaining this logic for future maintainers:

```diff
+      // Only process deferred teleports that haven't been mounted yet
       if (isTeleportDeferred(n2.props) && n1.el!.__isMounted === false) {
```

</details>

</blockquote></details>

</details>

<!-- This is an auto-generated comment by CodeRabbit for review status -->",2025-05-20T00:13:09Z
13351,PRR_kwDOCCum186qpDyr,edison1105,COMMENTED,,2025-05-23T00:40:29Z
13351,PRR_kwDOCCum186qpJX0,edison1105,APPROVED,,2025-05-23T01:07:26Z
13351,PRR_kwDOCCum186vafOf,LittleSound,APPROVED,,2025-06-19T13:06:19Z
13352,PRR_kwDOCCum186p0TnQ,KazariEX,COMMENTED,,2025-05-18T18:33:29Z
13352,PRR_kwDOCCum186p0sTl,runyasak,COMMENTED,,2025-05-19T00:56:39Z
13352,PRR_kwDOCCum186p0zWM,coderabbitai,COMMENTED,"**Actionable comments posted: 0**

<details>
<summary>🧹 Nitpick comments (1)</summary><blockquote>

<details>
<summary>packages/compiler-sfc/__tests__/compileScript.spec.ts (1)</summary><blockquote>

`982-984`: **Missing space after the equals sign**

There should be a space between `=` and `defineModel` for consistent code style.


```diff
-        const model =defineModel({
+        const model = defineModel({
          default: () => bar
```

</blockquote></details>

</blockquote></details>

<details>
<summary>📜 Review details</summary>

**Configuration used: CodeRabbit UI**
**Review profile: CHILL**
**Plan: Pro**
**Cache: Disabled due to data retention organization setting**
**Knowledge Base: Disabled due to data retention organization setting**


<details>
<summary>📥 Commits</summary>

Reviewing files that changed from the base of the PR and between 65b9098e225ff27c49fab3ce730d7eaa43ed3852 and 46083c1fc50a4bea83fdd8055185bfd24fae39ea.

</details>

<details>
<summary>📒 Files selected for processing (1)</summary>

* `packages/compiler-sfc/__tests__/compileScript.spec.ts` (3 hunks)

</details>

<details>
<summary>⏰ Context from checks skipped due to timeout of 90000ms (3)</summary>

* GitHub Check: Redirect rules
* GitHub Check: Header rules
* GitHub Check: Pages changed

</details>

<details>
<summary>🔇 Additional comments (3)</summary><blockquote>

<details>
<summary>packages/compiler-sfc/__tests__/compileScript.spec.ts (3)</summary>

`982-986`: **LGTM: Good test case for variable reference restriction**

This test correctly validates that `defineModel()` with locally declared `let` variables in the default function will throw an error, while ensuring `defineModel()` is assigned to a variable.

---

`992-996`: **LGTM: Good test case for const variables**

This test correctly verifies that using `const` variables in `defineModel()` is allowed, while ensuring proper variable assignment.

---

`1002-1007`: **LGTM: Good test case for get/set handlers**

This test correctly verifies that using `let` variables in `defineModel()` is allowed when they're used within get/set handlers, while ensuring proper variable assignment.

</details>

</blockquote></details>

</details>

<!-- This is an auto-generated comment by CodeRabbit for review status -->",2025-05-19T01:30:02Z
13352,PRR_kwDOCCum186p00ef,edison1105,COMMENTED,,2025-05-19T01:34:04Z
13352,PRR_kwDOCCum186p1MuI,sxzz,COMMENTED,,2025-05-19T03:32:03Z
13352,PRR_kwDOCCum186p5xPr,runyasak,COMMENTED,,2025-05-19T11:54:29Z
13352,PRR_kwDOCCum186p5x2b,runyasak,COMMENTED,,2025-05-19T11:55:28Z
13352,PRR_kwDOCCum186p5yTB,sxzz,COMMENTED,,2025-05-19T11:56:10Z
13352,PRR_kwDOCCum186p52jG,runyasak,COMMENTED,,2025-05-19T12:02:20Z
13352,PRR_kwDOCCum186p6Fde,sxzz,APPROVED,,2025-05-19T12:24:52Z
13355,PRR_kwDOCCum186p3kAd,edison1105,COMMENTED,,2025-05-19T08:38:31Z
13362,PRR_kwDOCCum186qUfmx,edison1105,COMMENTED,,2025-05-21T12:20:44Z
13366,PRR_kwDOCCum186qcw_R,coderabbitai,COMMENTED,"**Actionable comments posted: 0**

<details>
<summary>🧹 Nitpick comments (2)</summary><blockquote>

<details>
<summary>packages/server-renderer/__tests__/webStream.spec.ts (1)</summary><blockquote>

`51-53`: **Suppress TS error with a cast.**

The `writable as any` assertion fixes the type-check issue without affecting runtime behavior. For stricter typing, consider casting to `WritableStream<Uint8Array>` instead of `any`.

</blockquote></details>
<details>
<summary>packages/compiler-sfc/src/compileScript.ts (1)</summary><blockquote>

`1319-1327`: **Fix type check with non-null assertion.**

Adding `!` to `m.originalColumn` resolves the TypeScript error. For added runtime safety, you could also guard against `originalColumn` being null before mapping:
```diff
- if (m.originalLine == null) return
+ if (m.originalLine == null || m.originalColumn == null) return
```

</blockquote></details>

</blockquote></details>

<details>
<summary>📜 Review details</summary>

**Configuration used: CodeRabbit UI**
**Review profile: CHILL**
**Plan: Pro**


<details>
<summary>📥 Commits</summary>

Reviewing files that changed from the base of the PR and between 93949e6587ee019bccd5b8b9d76f0e1ed6ea16fc and 352cdcb787c59eec468bc32a36a69601cba7e4d6.

</details>

<details>
<summary>📒 Files selected for processing (2)</summary>

* `packages/compiler-sfc/src/compileScript.ts` (1 hunks)
* `packages/server-renderer/__tests__/webStream.spec.ts` (1 hunks)

</details>

<details>
<summary>🧰 Additional context used</summary>

<details>
<summary>🧬 Code Graph Analysis (1)</summary>

<details>
<summary>packages/server-renderer/__tests__/webStream.spec.ts (1)</summary><blockquote>

<details>
<summary>packages/server-renderer/src/renderToStream.ts (1)</summary>

* `pipeToWebWritable` (182-214)

</details>

</blockquote></details>

</details>

</details>

<details>
<summary>⏰ Context from checks skipped due to timeout of 90000ms (3)</summary>

* GitHub Check: Redirect rules
* GitHub Check: Header rules
* GitHub Check: Pages changed

</details>

</details>

<!-- This is an auto-generated comment by CodeRabbit for review status -->",2025-05-22T03:35:38Z
13367,PRR_kwDOCCum186qc3EH,sxzz,APPROVED,LGTM,2025-05-22T03:57:01Z
13367,PRR_kwDOCCum186qc3kY,coderabbitai,COMMENTED,"**Actionable comments posted: 0**

<details>
<summary>🧹 Nitpick comments (1)</summary><blockquote>

<details>
<summary>.github/workflows/test.yml (1)</summary><blockquote>

`107-108`: **Add TypeScript type checking to CI**  
The new “Run tsc” step correctly invokes `pnpm run check` to catch type errors in the `lint-and-test-dts` job.  
Please verify that the `check` script is defined in your `package.json` (e.g. `tsc --noEmit` or equivalent).   
Consider caching TypeScript’s incremental build output (like `.tsbuildinfo`) or enabling `--incremental` to speed up repeated CI type-check runs.

</blockquote></details>

</blockquote></details>

<details>
<summary>📜 Review details</summary>

**Configuration used: CodeRabbit UI**
**Review profile: CHILL**
**Plan: Pro**


<details>
<summary>📥 Commits</summary>

Reviewing files that changed from the base of the PR and between 2c6c0794a1f1d8195024429f1be339ef7472463e and 028e2d6fcdd06346b90dde8bdbbc87065095f711.

</details>

<details>
<summary>📒 Files selected for processing (1)</summary>

* `.github/workflows/test.yml` (1 hunks)

</details>

</details>

<!-- This is an auto-generated comment by CodeRabbit for review status -->",2025-05-22T03:59:04Z
13367,PRR_kwDOCCum186qeQSu,johnsoncodehk,APPROVED,,2025-05-22T07:13:08Z
13370,PRR_kwDOCCum186sgDRi,skirtles-code,COMMENTED,,2025-06-03T20:51:31Z
13370,PRR_kwDOCCum186szSPG,jeffwcx,COMMENTED,,2025-06-05T07:13:02Z
13377,PRR_kwDOCCum186q4gqi,coderabbitai,COMMENTED,"**Actionable comments posted: 0**

<details>
<summary>🧹 Nitpick comments (1)</summary><blockquote>

<details>
<summary>packages/runtime-core/src/apiWatch.ts (1)</summary><blockquote>

`289-299`: **Address static analysis suggestion for optional chaining.**

The compatibility logic is correct, but there's an opportunity to improve code quality by using optional chaining as suggested by the static analysis tool.



Apply this diff to use optional chaining:

```diff
-    const deep = options && options.deep
+    const deep = options?.deep
```

<details>
<summary>🧰 Tools</summary>

<details>
<summary>🪛 Biome (1.9.4)</summary>

[error] 294-294: Change to an optional chain.

Unsafe fix: Change to an optional chain.


(lint/complexity/useOptionalChain)

</details>

</details>

</blockquote></details>

</blockquote></details>

<details>
<summary>📜 Review details</summary>

**Configuration used: CodeRabbit UI**
**Review profile: CHILL**
**Plan: Pro**


<details>
<summary>📥 Commits</summary>

Reviewing files that changed from the base of the PR and between 9fa787cfd2c8692a7051eabdc7e6496d4dc3c9b3 and 351ce069c58694c54a026b222aec667ed33ffd0c.

</details>

<details>
<summary>📒 Files selected for processing (4)</summary>

* `packages/reactivity/src/watch.ts` (1 hunks)
* `packages/runtime-core/src/apiWatch.ts` (5 hunks)
* `packages/runtime-core/src/componentOptions.ts` (5 hunks)
* `packages/vue-compat/__tests__/misc.spec.ts` (1 hunks)

</details>

<details>
<summary>🧰 Additional context used</summary>

<details>
<summary>🧬 Code Graph Analysis (2)</summary>

<details>
<summary>packages/reactivity/src/watch.ts (1)</summary><blockquote>

<details>
<summary>packages/shared/src/general.ts (2)</summary>

* `hasChanged` (143-144)
* `isArray` (39-39)

</details>

</blockquote></details>
<details>
<summary>packages/runtime-core/src/componentOptions.ts (3)</summary><blockquote>

<details>
<summary>packages/runtime-core/src/index.ts (1)</summary>

* `DeprecationTypes` (479-481)

</details>
<details>
<summary>packages/shared/src/general.ts (3)</summary>

* `isObject` (53-54)
* `isArray` (39-39)
* `isFunction` (49-50)

</details>
<details>
<summary>packages/runtime-core/src/apiWatch.ts (1)</summary>

* `createCompatWatchGetter` (252-266)

</details>

</blockquote></details>

</details><details>
<summary>🪛 Biome (1.9.4)</summary>

<details>
<summary>packages/runtime-core/src/apiWatch.ts</summary>

[error] 294-294: Change to an optional chain.

Unsafe fix: Change to an optional chain.


(lint/complexity/useOptionalChain)

</details>

</details>

</details>

<details>
<summary>⏰ Context from checks skipped due to timeout of 90000ms (3)</summary>

* GitHub Check: Redirect rules
* GitHub Check: Header rules
* GitHub Check: Pages changed

</details>

<details>
<summary>🔇 Additional comments (5)</summary><blockquote>

<details>
<summary>packages/reactivity/src/watch.ts (1)</summary>

`248-249`: **LGTM: Correctly implements array watching compatibility.**

The additional condition properly bypasses normal change detection for arrays under compatibility mode, ensuring Vue 2-like behavior where array mutations trigger watchers even when the array reference hasn't changed.

</details>
<details>
<summary>packages/runtime-core/src/apiWatch.ts (1)</summary>

`252-266`: **LGTM: Well-designed compatibility wrapper function.**

The `createCompatWatchGetter` function correctly wraps the base getter and conditionally traverses arrays with depth 1 when the `WATCH_ARRAY` compatibility flag is enabled. This approach is clean and reusable.

</details>
<details>
<summary>packages/vue-compat/__tests__/misc.spec.ts (1)</summary>

`50-421`: **Excellent comprehensive test coverage.**

The expanded test suite thoroughly covers the `WATCH_ARRAY` compatibility feature with well-structured scenarios for both the `watch` option and `$watch()` method. The tests appropriately verify:

- Basic array watching behavior and deprecation warnings
- Dynamic depth behavior when switching between objects and arrays
- Proper handling of the `deep: true` option
- Component-level `compatConfig` overrides
- Various option combinations (immediate, etc.)
- Function getter behavior

This comprehensive coverage will help prevent regressions and ensure the compatibility feature works as expected.

</details>
<details>
<summary>packages/runtime-core/src/componentOptions.ts (2)</summary>

`1-35`: **Clean import organization with proper type imports.**

The import changes properly use `import type` for type-only imports and remove unused imports (`traverse`, `getCurrentScope`). The addition of `createCompatWatchGetter` aligns with the new compatibility approach.

---

`857-866`: **Improved compatibility logic using centralized approach.**

The refactored compatibility logic is cleaner and more maintainable than the previous approach. Instead of forcing `deep: true`, it now:

1. Properly checks if `deep` is already explicitly set
2. Uses the `compatWatchArray` flag to signal compatibility mode
3. Leverages the reusable `createCompatWatchGetter` wrapper

This approach provides better separation of concerns and consistency across the codebase.

</details>

</blockquote></details>

</details>

<!-- This is an auto-generated comment by CodeRabbit for review status -->",2025-05-25T20:53:50Z
